"id","species","catch"
32633782,22,1125
32633783,22,750
32633784,22,625
32633785,22,1500
32633786,22,1875
32633787,22,1000
32633801,22,625
32633802,22,1125
32633803,22,1000
32633804,22,1500
32633805,22,1500
32633806,22,2125
32633807,22,2125
32633808,22,1000
32633809,22,750
32633810,22,2125
32633826,22,1375
32633826,6,2125
32633827,22,1250
32633827,6,1250
32633828,22,375
32633828,6,625
32633830,22,500
32633832,22,375
32633832,6,750
32633833,22,375
32633833,6,1000
32633834,22,375
32633834,6,1250
32633835,22,375
32633836,22,1125
32633837,22,1250
32633838,22,125
31823929,22,1875
31823930,22,1875
31823931,22,1875
31823933,22,4375
31823934,22,2250
31823935,22,2875
31823936,22,5125
31823937,22,2500
31823938,22,1875
31823939,22,2750
31823940,22,1750
31823951,22,2375
31823952,22,3125
31823953,22,3375
31823954,22,1875
31823955,22,125
31823956,22,2500
31823957,22,3750
31823958,22,3625
31823959,22,1250
31823960,22,1875
31823961,22,1875
31823962,22,1625
31823963,22,2375
31823963,61,1500
31823964,22,844
31823964,61,2000
31823965,22,1875
31823976,22,1875
31823977,22,125
31823978,22,1813
31823979,22,125
31823980,22,2500
31823981,22,4375
31823982,22,3250
31823983,22,3500
31823984,22,125
31823985,22,1250
31823986,22,3125
31823987,22,1625
31823988,22,1875
31823989,22,2625
31823990,22,1875
31824001,22,1875
31824002,22,1250
31824003,22,1250
31824005,22,3000
31824006,22,1250
31824007,22,2625
31824008,22,375
31824009,22,125
31824010,1,2500
31824011,1,375
31824012,1,3125
31824013,1,5000
31824014,1,3125
31824015,1,3750
31824026,1,3750
31824027,1,6250
31824028,1,5000
31824029,1,6250
31824030,1,28750
31824031,22,125
31824032,22,375
31824033,22,875
31824034,22,1458
31824034,61,300
1662157,1,500
1662157,55,1500
1662158,3,1000
1662158,2,200
1662158,1,800
1662158,55,800
1662159,3,100
1662159,2,800
1662159,1,200
1662159,9,300
1662159,55,50
1662160,3,600
1662160,2,100
1662160,1,100
1662160,9,200
1662161,2,300
1662161,1,400
1662161,9,50
1662161,23,250
1662162,2,200
1662162,1,100
1662162,23,350
1662163,3,600
1662163,2,50
1662163,1,100
1662163,5,600
1662164,3,200
1662164,2,100
1662164,1,50
1662164,5,200
1662176,1,100
1662176,2,100
1662176,55,100
1662177,5,1000
1662177,55,200
1662178,5,400
1662178,3,700
1662178,55,350
1662179,5,50
1662179,1,100
1662179,3,2300
1662179,2,100
1662180,1,100
1662180,3,1100
1662180,2,200
1662181,5,200
1662181,2,1100
1662181,55,300
1662182,1,50
1662182,3,100
1662182,2,500
1662182,55,100
1662183,1,50
1662183,3,800
1662183,2,200
1662184,5,1400
1662184,1,100
1662184,55,100
1662185,5,2700
1662185,55,300
1662186,5,1500
1662186,55,100
1662187,1,300
1662187,3,2200
1662187,2,400
1662201,5,4000
1662202,5,700
1662203,5,50
1662203,3,10625
1662203,2,1500
1662203,1,188
1662203,55,125
1662204,3,3125
1662204,6,625
1662204,55,625
1662205,3,5625
1662205,2,1875
1662205,1,313
1662205,55,188
1662206,3,188
1662206,2,63
1662206,55,313
1662207,3,12500
1662207,2,625
1662207,55,125
1662208,5,400
1662208,3,250
1662208,2,500
1662209,5,800
1662209,2,125
1662210,5,1000
1662211,5,1000
1662211,2,250
1662211,6,1500
1662211,55,125
1662212,5,200
1662212,3,500
1662212,2,125
1662238,3,6250
1662238,2,1125
1662239,3,1875
1662239,2,1250
1662239,1,1250
1662239,55,625
1662240,3,2625
1662240,2,1750
1662241,3,2000
1662241,2,1875
1662241,1,625
1662241,55,125
1662226,3,2750
1662226,2,875
1662226,1,1000
1662226,55,375
1662227,5,200
1662228,3,250
1662228,2,2125
1662228,1,625
1662229,5,100
1662229,3,250
1662229,2,250
1662230,3,1875
1662230,2,625
1662231,3,1000
1662231,2,625
1662232,3,875
1662232,2,1125
1662232,55,375
1662233,3,125
1662233,2,1500
1662233,1,1250
1662233,55,125
1662234,3,2750
1662251,2,188
1662251,1,313
1662251,55,125
1662252,3,625
1662252,5,100
1662252,2,1125
1662252,1,250
1662253,3,375
1662253,5,100
1662253,2,1250
1662253,1,125
1662254,3,250
1662254,5,5200
1662254,2,1000
1662254,1,125
1662255,5,4000
1662255,2,125
1662255,1,250
1662255,55,375
1662256,5,2500
1662256,55,1500
1662257,3,313
1662257,5,1100
1662257,2,625
1662257,1,875
1662258,3,500
1662258,5,4000
1662258,2,250
1662258,55,250
1662259,5,6000
1662259,55,250
1662260,5,3000
1662261,3,125
1662261,5,700
1662261,2,2250
1662261,1,125
1662262,3,63
1662262,5,500
1662262,2,2500
1662262,1,63
1662262,55,63
1662263,3,125
1662263,5,700
1662263,2,250
1662263,1,375
1662276,5,3100
1662276,55,188
1662277,5,1500
1662278,3,500
1662278,2,125
1662278,55,188
1662279,3,875
1662279,2,1125
1662279,1,250
1662280,3,250
1662280,2,2125
1662280,1,1000
1662281,2,1250
1662281,1,375
1662282,3,563
1662282,2,1063
1662282,55,375
1662283,5,1500
1662283,55,125
1662284,5,1500
1662284,3,13
1662284,1,375
1662285,5,900
1662285,1,250
1662285,6,250
1662286,3,1250
1662286,2,1125
1662286,1,375
1662286,55,125
1662287,3,5625
1662287,2,500
1662287,1,1000
1662288,3,1250
1662288,2,6250
1662288,1,1000
1662289,3,375
1662290,3,125
1662290,2,1250
1662290,1,1750
30948626,5,600
30948626,3,250
30948627,5,200
30948627,3,125
30948628,5,300
30948628,3,125
30948629,1,1000
30948629,5,500
30948629,3,125
30948630,1,625
30948630,5,200
30948631,1,1750
30948631,5,100
30948631,6,125
30948632,1,2500
30948632,5,100
30948633,5,500
30948634,1,750
30948634,5,200
30948634,3,125
30948634,2,125
30948635,1,750
30948635,5,1400
30948635,3,125
30948636,1,625
30948636,3,313
30948636,2,375
30948637,1,500
30948637,5,300
30948637,3,125
30948637,2,250
33346251,5,2000
33346252,5,100
33346253,5,100
33346254,5,2000
33346255,5,100
33346256,5,500
33346256,3,375
33346256,2,250
33346257,5,100
33346258,5,1000
33346258,3,1250
33346258,19,2000
33346259,5,1000
33346259,3,625
33346260,5,5000
33346261,5,100
33346262,2,625
33346262,1,2500
33346263,5,2000
33701276,5,4000
33701277,3,1250
33701278,5,500
33701278,3,625
33701279,3,250
33701279,1,625
33701279,2,1250
33701280,5,200
33701280,1,1875
33701280,2,1875
33701281,1,2500
33701281,2,1250
33701282,1,1250
33701282,2,1250
33701283,1,1250
33701283,2,6250
33701284,1,125
33701285,5,1500
33701286,5,1000
33701287,5,5000
33701288,5,100
33701289,5,100
33701290,5,3000
33701301,5,3000
33701302,5,2000
33701303,5,1000
33701304,5,2000
33701304,3,1000
33701304,19,2000
33701305,5,2000
33701305,19,1000
33701306,5,3000
33701306,19,1000
33701307,5,100
33701308,5,2000
33701309,5,1000
33701310,5,2000
33701311,5,2000
33701312,5,1000
32897426,1,313
32897426,55,1125
32897427,1,250
32897427,14,250
32897427,55,250
32897428,1,375
32897428,14,375
32897428,55,375
32897429,55,625
32897430,55,1000
32897451,1,125
32897451,55,1250
32897452,55,750
32897453,1,125
32897453,55,813
32897454,55,813
32897455,55,750
32897456,55,375
32897457,1,250
32897457,55,375
32897476,55,750
32897477,55,625
32897478,55,250
32897479,55,625
32897501,55,625
32897502,2,250
32897502,55,625
32897503,55,1875
32897504,55,250
32897505,1,125
32897505,2,125
32897505,55,500
32897506,55,1250
32897507,55,2500
32559665,5,200
32559665,1,313
32559665,3,938
32836564,22,2500
32836564,61,100
32836565,22,625
32559676,1,250
32559676,2,875
32559676,3,188
32559676,5,350
32559677,1,313
32559677,2,875
32559677,3,563
32559678,1,563
32559678,2,938
32559678,5,400
32559679,1,1000
32559679,2,63
32559679,3,313
32559680,1,438
32559681,2,125
32559682,2,125
32559683,2,5000
32559684,2,15000
32559685,2,10000
32836576,22,2250
32836576,61,200
32836577,22,3250
32836577,61,400
32836578,22,2500
32836579,22,2875
32836579,61,300
32836580,22,2875
32836581,22,4375
32836581,61,100
32836582,22,6250
32836583,22,2250
32836583,61,200
32836601,22,7500
33129276,61,1200
33129276,5,500
33129276,7,250
32836602,22,2250
32836603,22,3750
33129277,61,1500
32836604,22,3125
33129278,61,650
33129278,7,250
32836605,22,3500
32836605,61,200
32836606,22,250
32836607,22,5000
33129279,61,2200
33129279,7,250
32836626,22,3750
32836627,22,3125
33129280,61,840
33129280,55,50
33129280,7,150
32836628,22,2250
32836629,22,2750
32836629,61,100
1664153,5,500
1664154,22,500
1664155,22,125
1664176,22,625
1664177,22,625
1664178,22,625
1664179,22,1250
1664179,61,1000
1664180,22,125
1664181,22,1250
1664182,22,1250
1664201,22,1250
1664202,22,2500
1664203,22,1250
1664204,22,1250
1664205,22,1250
1664206,22,1250
1664207,22,625
1664226,22,625
1664227,22,625
1664228,22,625
1664229,22,625
1664230,22,125
1664231,22,125
1664232,22,1875
1664251,22,125
1664252,22,625
1664253,22,625
1664254,22,625
1664255,22,625
1664256,22,250
1664257,22,1250
1664276,22,625
1664277,22,125
1664278,22,625
1664279,22,625
1664280,22,625
1664281,22,625
1664282,22,1250
1664301,22,250
1664302,22,625
1664303,22,500
1664304,22,625
1664305,22,625
1664306,22,1250
1664307,22,1250
1664326,22,625
1664327,22,125
1664328,22,1250
1664329,22,625
1664330,22,625
1664331,22,1250
1664332,22,625
1664351,22,1875
1664352,22,625
1664353,22,625
1664354,22,875
1664355,22,625
1664356,22,1875
1664357,22,1875
1664376,22,625
1664377,22,125
1664378,22,625
1664379,22,625
1664380,22,1250
1664381,22,1250
1664382,22,1250
1664401,22,625
1664402,22,625
1664403,22,1250
1664404,22,625
1664405,61,1500
1664406,61,1000
1664407,61,1000
1664426,61,1000
1664427,22,625
1664451,2,625
1664452,2,125
1664453,22,375
1664453,61,500
1664454,61,100
1664455,22,625
1664455,61,1000
1664456,22,250
1664456,61,800
1664476,61,500
1664477,61,1000
1664478,61,500
1664479,61,1500
1664480,61,500
1664481,61,100
1664504,61,1000
1664504,7,375
1664504,19,350
32011882,1,375
32011882,3,375
32011882,55,375
32011883,1,375
32011883,3,625
32011883,55,125
32011884,1,500
32011884,2,250
32011884,3,125
32011884,55,125
32011885,1,250
32011885,5,100
32011885,55,250
32011886,1,750
32011886,2,375
32011886,5,100
32011888,3,125
32011888,5,1900
32011888,55,250
32011889,5,500
32011890,1,125
32011890,3,625
32011890,5,800
32011901,1,250
32011901,2,250
32011902,2,125
32011902,3,125
32011902,5,100
32011903,2,125
32011903,3,500
32011903,5,2500
32011904,3,250
32011904,5,2000
32011905,1,125
32011905,5,600
32011905,55,125
32011906,1,250
32011906,3,250
32011906,5,100
32011907,3,125
32011907,55,125
32011908,1,500
32011908,5,200
32011909,1,125
32011910,1,125
32011911,1,2625
32011911,2,500
32011911,5,600
32011911,55,375
32011912,1,8125
32011912,2,625
32011912,55,250
32011913,1,6250
32011913,2,625
32011913,3,875
32011913,55,250
32011914,1,250
32011914,2,250
32011926,1,875
32011926,2,1500
32011926,55,125
32011927,1,1125
32011927,2,1375
32011927,55,375
32011928,1,2000
32011928,2,1750
32011928,3,250
32011928,55,500
32011929,1,1375
32011929,2,1000
32011929,5,300
32011929,55,375
32011930,1,1500
32011930,2,750
32011930,55,500
32011932,5,1100
32011933,5,1200
32011934,5,1500
32011935,3,8625
32011935,55,625
32011936,1,375
32011936,2,375
32011936,3,3875
32011936,5,100
32011936,55,500
32011937,2,125
32011937,3,1000
32011937,55,125
32011938,5,2300
32011939,5,1700
32011940,2,125
32011940,3,1250
32011940,5,1700
32011951,1,250
32011951,3,1750
32011951,55,250
32011952,5,800
32011952,55,125
32011953,1,125
32011953,5,1400
32011954,2,250
32011954,3,500
32011954,5,100
32011954,55,250
32011955,2,125
32011955,3,1375
32011955,5,100
32011955,55,125
32011956,5,800
32011957,1,125
32011957,3,500
32011957,5,3400
32011957,55,125
32011958,1,125
32011958,2,250
32011958,3,750
32011958,5,1000
32011958,55,125
32011959,2,250
32011959,3,625
32011959,5,400
32011959,55,125
32823231,1,1250
32823231,2,625
32823232,1,5000
32823232,2,1875
32823233,1,6250
32823233,2,1875
32823234,22,625
32823235,1,4375
32823235,2,625
32823235,3,5000
32823236,1,1250
32823236,3,3125
32823237,1,1250
32823237,3,2500
32823238,1,1250
32823238,3,3750
32823239,3,1250
32823239,5,500
1664601,1,2500
1663930,5,3000
1663931,5,2000
1663932,5,4000
1663933,5,8000
1663934,5,14000
1663935,5,10000
1663936,5,5000
1663937,5,6000
1663938,5,8000
1663939,5,7000
1663951,5,4000
1663952,5,5000
1663953,5,3000
1663954,5,7000
1663955,5,7000
1663956,5,3000
1663957,5,3000
1663958,5,7000
33244651,3,50
33244651,2,53
33244651,5,1500
33244651,23,100
33244652,3,350
33244652,1,150
33244653,3,125
33244653,2,125
33244653,1,125
33244653,5,3000
33244654,2,125
33244654,1,1500
33244654,5,1600
33244655,2,200
33244655,1,53
33244655,5,420
33244656,2,525
33244656,1,263
33244656,5,630
33244657,2,525
33244657,1,200
33244657,5,750
33244658,3,500
33244658,1,1875
33244658,5,100
33244659,3,875
33244659,1,188
33244659,5,150
33244660,3,53
33244660,2,150
33244660,1,463
33244660,5,250
33244661,2,1438
33244661,1,53
33244661,5,200
33244662,2,2750
33244662,1,150
33244662,5,250
33244662,23,53
33244663,2,4625
33244663,1,125
33244663,5,1400
33244664,3,63
33244664,2,6250
33244664,1,125
33244664,5,400
33244664,23,63
33244664,55,63
33244665,2,5000
33244665,5,600
33244676,2,5125
33244676,5,150
33244677,2,6500
33244677,5,250
33244678,2,4875
33244678,5,160
33244679,2,1375
33244679,5,160
33244680,2,313
33244680,5,600
33244681,2,125
33244682,3,50
33244682,2,100
33244682,1,6250
33244682,23,150
33244683,2,150
33244683,1,2500
33244683,23,150
33244684,22,1250
33244685,22,1750
33244686,22,625
33244687,22,2125
33244688,22,1875
33244689,22,1500
33244701,22,1875
33244702,22,1875
33244703,22,1875
33244704,22,1875
33244726,3,125
33244727,2,375
33244727,3,2000
33244727,5,12000
33244728,2,1875
33244728,3,375
33244728,5,1000
33244729,2,2375
33244729,3,2375
33244729,5,300
33244730,2,625
33244730,3,2500
33244730,5,300
33244731,2,1250
33244731,3,1250
33244731,5,300
33244732,2,375
33244732,3,750
33244732,5,4000
33244733,5,300
33244734,2,250
33244734,3,750
33244734,5,300
33244735,1,125
33244735,3,1250
33244736,1,375
33244736,3,6250
33244737,1,375
33244737,2,1625
33244737,9,250
33244737,23,125
33244738,1,375
33244738,2,500
33244738,9,250
33244738,23,125
33244739,1,375
33244739,2,1000
33244739,5,300
33244739,23,125
33244751,2,375
33244751,1,375
33244751,5,300
33244751,9,63
33244751,23,125
33244752,2,1000
33244752,1,438
33244752,5,100
33244752,9,188
33244752,23,125
33244753,2,3250
33244753,1,375
33244753,3,63
33244753,9,125
33244753,23,313
33244754,2,4375
33244754,1,1375
33244754,3,125
33244754,9,63
33244754,23,375
33244755,2,3125
33244755,1,500
33244755,3,125
33244755,23,250
33244756,2,2500
33244756,1,750
33244756,3,188
33244756,5,50
33244756,9,125
33244756,23,250
33244757,2,3750
33244757,1,875
33244757,3,63
33244757,9,188
33244757,23,375
33244758,2,2875
33244758,1,750
33244758,3,63
33244758,9,188
33244758,23,313
33244759,2,4188
33244759,1,375
33244759,23,250
33244760,2,6625
33244760,1,438
33244760,3,63
33244760,5,50
33244760,9,63
33244760,23,375
33244761,2,2500
33244761,1,1625
33244761,3,250
33244761,5,50
33244761,9,250
33244761,23,500
33244762,2,2500
33244762,1,625
33244763,2,6250
33244763,1,750
33244763,3,125
33244763,9,188
33244763,23,125
33244764,2,6250
33244764,1,688
33244764,3,188
33244764,9,188
33244764,23,125
33244765,2,8750
33244765,1,1000
33244765,3,125
33244765,9,125
33244765,23,188
33244776,2,3875
33244776,1,438
33244776,5,200
33244776,3,63
33244776,9,125
33244776,23,250
33244777,2,3125
33244777,1,625
33244777,5,80
33244777,3,63
33244777,23,250
33244778,2,188
33522760,2,3750
33522764,5,2300
32855727,1,600
32855727,2,450
32855727,3,300
32855727,5,330
32855727,9,75
32855727,6,75
32855727,23,75
32855728,1,300
32855728,2,675
32855728,3,450
32855728,5,1100
32855728,23,75
32855729,1,300
32855729,2,975
32855729,3,1350
32855729,5,440
32855729,6,75
32855730,1,225
32855730,2,2625
32855730,3,1250
32855730,5,300
32855730,6,75
32855731,1,675
32855731,2,3500
32855731,3,1500
32855731,5,55
32855731,9,75
32855732,1,750
32855732,2,3188
32855732,3,900
32855732,5,440
32855732,23,75
32855733,1,525
32855733,2,825
32855733,3,600
32855733,5,700
32855733,6,75
32855733,23,75
32855734,1,300
32855734,2,750
32855734,3,225
32855734,5,1500
32855734,9,75
32855735,1,225
32855735,2,1275
32855735,3,1125
32855735,5,1800
32855735,9,75
32855735,6,75
32855735,23,150
32855736,1,300
32855736,2,975
32855736,3,525
32855736,5,880
32855736,9,225
32855736,6,150
32855736,23,300
1670276,1,375
1670277,3,125
1670278,1,2875
1670279,1,4625
1670280,1,3375
1670281,2,1250
1670282,2,1875
1670283,2,2375
1670284,2,4875
1670285,2,1250
1670286,2,1250
1670287,2,1875
1670288,2,2250
1670288,5,600
1670289,2,2000
1670289,5,200
1670290,2,125
1670291,2,1500
1670301,22,875
1670302,22,1250
1670026,1,500
1670026,2,750
1670027,1,1625
1670027,2,250
1670027,5,400
1670028,1,625
1670029,1,1250
1670029,2,1875
1670030,1,2500
1670030,2,1250
1670031,1,1500
1670031,5,1500
1670032,5,1200
1670032,22,875
1670033,5,1000
1670033,22,1000
1670034,5,500
1670034,22,3125
1670035,5,1000
1670035,22,4000
1670036,5,200
1670036,22,2875
1670037,5,500
1670037,22,1875
1670038,22,5625
1670039,22,4375
1670051,22,3500
1670052,22,1250
1670053,22,1250
1670054,22,4125
1670055,22,5000
1670057,5,1200
1670057,22,1250
1670058,5,1400
1670058,22,1000
1670059,5,1100
1670059,22,1625
1670060,5,600
1670060,22,500
1670061,22,750
1670062,22,250
1670063,5,1000
1670064,5,200
1670064,22,3500
1670065,5,500
1670065,22,3375
1670066,5,300
1670066,22,1250
32855453,5,100
32855453,9,75
32855454,1,900
32855454,2,1125
32855454,3,525
32855454,5,450
32855454,9,75
32855454,6,75
32855455,1,300
32855455,3,75
32855455,5,600
32855456,1,525
32855456,3,1050
32855456,5,810
32855456,6,75
32855457,1,525
32855457,3,375
32855457,5,6800
32855458,1,75
32855458,2,450
32855458,3,75
32855458,6,75
32855459,1,75
32855459,2,1350
32855459,3,150
32855459,5,110
32855459,9,75
32855459,6,75
32855460,1,150
32855460,2,750
32855460,5,55
32855460,9,75
32855460,6,75
32855461,1,375
32855461,2,825
32855461,3,75
32855462,1,75
32855462,2,1800
32855462,3,75
32855462,5,220
32855462,9,75
32855463,1,375
32855463,2,2375
32855463,3,75
32855463,5,100
32855464,1,75
32855464,2,675
32855476,1,75
32855476,2,1200
32855476,3,75
32855476,6,75
32855476,55,75
32855477,1,225
32855477,2,375
32855477,3,5400
32855477,5,110
32855478,1,225
32855478,2,225
32855478,3,30000
32855478,6,75
32855478,55,75
32855479,1,150
32855479,2,150
32855479,3,5625
32855479,6,75
32855480,1,75
32855480,2,225
32855480,3,150
32855481,1,375
32855481,2,300
32855481,3,75
32855482,1,1050
32855482,2,2625
32855482,3,300
32855482,5,220
32855482,6,225
32855483,1,1200
32855483,2,4425
32855483,3,525
32855483,5,330
32855483,6,300
32855484,1,375
32855484,2,1313
32855484,3,300
32855484,5,390
32855484,6,150
32855485,1,375
32855485,2,3525
32855485,3,300
32855485,5,220
32855485,9,75
32855485,55,75
32855486,1,150
32855486,2,1950
32855486,3,75
32855486,5,220
32855486,6,375
32855487,1,150
32855487,2,1725
32855487,3,225
32855488,1,75
32855488,2,900
32855488,3,150
32855488,5,110
32855489,1,375
32855489,2,900
32855489,3,125
32855489,5,110
32855489,6,300
32855490,1,600
32855490,2,1725
32855490,5,220
32855501,1,900
32855501,2,1650
32855501,3,75
32855501,5,165
32855501,6,150
32855502,1,600
32855502,2,2375
32855502,6,150
32855503,1,1350
32855503,2,3750
32855503,3,225
32890786,1,250
32890786,2,1000
32890787,1,250
32890787,2,1250
32890788,1,1125
32890788,2,750
32890789,1,375
32890789,2,1625
32890790,1,125
32890790,2,625
32890790,3,125
32890790,6,125
32890790,55,63
32890801,2,188
32890801,1,250
32890801,3,250
32890801,9,313
32890801,55,625
32890802,2,500
32890802,1,375
32890802,3,250
32890802,9,250
32890802,55,125
32890803,2,1563
32890803,1,125
32890803,9,63
32890804,2,438
32890804,1,188
32890804,3,625
32890804,9,63
32890804,5,50
32890805,2,625
32890805,1,313
32890805,9,63
32890805,5,50
32890805,55,63
32890806,2,250
32890806,9,250
32890806,55,125
32890807,1,2250
32890807,3,875
32890807,55,250
32890808,2,1250
32890808,1,4500
32890808,3,750
32890808,9,375
32890808,55,125
32890809,2,250
32890809,1,125
32890809,3,1625
32890809,9,250
32890809,23,250
32890810,2,875
32890810,1,313
32890810,9,250
32890810,55,125
32890811,2,63
32890811,1,125
32890811,3,63
32890811,9,500
32890811,23,63
32890811,55,63
32890812,1,188
32890812,3,188
32890812,9,250
32890812,55,125
32890813,2,375
32890813,1,125
32890813,3,125
32890813,9,125
32890813,55,125
32890814,2,125
32890814,1,1250
32890814,23,563
32890815,2,750
